swe: mullig	rel:etymology	swe: mull
tur: isnat	rel:etymology	ara: snd
rus: Екатерина	rel:etymology	grc: Αἰκατερίνη
tur: dirim bilimci	rel:etymology	tur: -ci
ita: panislamismo	rel:etymology	ita: islamismo
jpn: バニャ	rel:etymology	rus: баня
swe: subventionera	rel:etymology	swe: -era
swe: kall	rel:etymology	non: kaldr
swe: bestå	rel:etymology	swe: stå
tur: er	rel:etymology	Eski Türkçe: ir-
deu: Bromcyan	rel:etymology	deu: Brom
tur: swap	rel:etymology	eng: swap
eng: stipule	rel:etymology	French: stipule
spa: moralmente	rel:etymology	spa: moral
fra: occultement	rel:etymology	fra: occulte
rus: подстаканник	rel:etymology	rus: под-
swe: lönnmördare	rel:etymology	swe: lönn
deu: Roulette	rel:etymology	fra: roulette
tur: kılsızlık	rel:etymology	tur: -lık
eng: besung	rel:etymology	eng: besing
rus: тот	rel:etymology	chu: тъ
spa: puñar	rel:etymology	lat: pugnare
swe: skidstav	rel:etymology	swe: stav
deu: wann	rel:etymology	goh: wanne
eng: awash	rel:etymology	eng: a-
jpn: 生徒会	rel:etymology	jpn: -会
rus: горнило	rel:etymology	rus: горн
spa: cinta	rel:etymology	lat: cincta
ita: emocito	rel:etymology	ita: -cito
jpn: 担当者	rel:etymology	jpn: -者
spa: rúnico	rel:etymology	spa: -ico
ara: رمضان	rel:etymology	ara: ارتمض
swe: kostnadsöversikt	rel:etymology	swe: översikt
jpn: 被災者	rel:etymology	jpn: -者
rus: хранитель	rel:etymology	rus: хранить
tur: şist	rel:etymology	fre: schiste
swe: kuststräcka	rel:etymology	swe: sträcka
ita: ombrellaia	rel:etymology	ita: ombrello
swe: brevduva	rel:etymology	swe: duva
eng: ungladdened	rel:etymology	eng: un-
eng: Oliver	rel:etymology	fro: Olivier
deu: Frischkäse	rel:etymology	deu: frisch
eng: cupboard	rel:etymology	eng: cup
ara: Alf	rel:etymology	ara: alifa
jpn: 新約聖書	rel:etymology	jpn: 新-
spa: macanudo	rel:etymology	spa: macana
deu: Panzerabwehrkanone	rel:etymology	deu: Kanone
ara: hdr	rel:etymology	ara: hadara
eng: wheelbarrowlike	rel:etymology	eng: wheelbarrow
deu: vorhaben	rel:etymology	deu: vor-
ita: postvendita	rel:etymology	ita: post-
fra: matassin	rel:etymology	ita: mattaccino
spa: gusto	rel:etymology	lat: gustus
fra: laideron	rel:etymology	fra: laid
deu: Abfeuerung	rel:etymology	deu: ab-
ita: leggero	rel:etymology	ita: legier
ara: ḥsr	rel:etymology	İbranice ve Aramice/Süryanice: ḥsr
jpn: シチリア語	rel:etymology	jpn: シチリア
tur: terminoloji	rel:etymology	fre: terminologie
ita: enigmaticità	rel:etymology	ita: -ità
ara: drc	rel:etymology	ara: daraca
ara: ḳrb	rel:etymology	Aramice/Süryanice: ḳrb
eng: Frigga	rel:etymology	non: Frigg
ara: جنجويد	rel:etymology	fas: جنگوی
ita: blastogenesi	rel:etymology	ita: blasto-
rus: кальмар	rel:etymology	fra: calmar
eng: lateritious	rel:etymology	lat: lateritius
tur: üzgünlük	rel:etymology	tur: -lük
tur: haremeyn	rel:etymology	ara: ḥaramayn
eng: horology	rel:etymology	lat: horologia
ita: cromosferico	rel:etymology	ita: sferico
eng: multimilitary	rel:etymology	eng: multi-
fra: glycémique	rel:etymology	fra: glycémie
swe: aktivist	rel:etymology	swe: aktiv
ita: incompressibilità	rel:etymology	ita: -ità
spa: coche	rel:etymology	hun: kocsi
ita: inedificabilità	rel:etymology	ita: inedificabile
spa: porfiadamente	rel:etymology	spa: -mente
jpn: 計画的	rel:etymology	jpn: -的
ita: argentifero	rel:etymology	ita: argento
rus: спецхран	rel:etymology	rus: хранение
fra: imprévoyance	rel:etymology	fra: im-
ita: megahertz	rel:etymology	ita: hertz
fra: arrêt-court	rel:etymology	eng: shortstop
eng: resinless	rel:etymology	eng: resin
swe: William	rel:etymology	eng: William
eng: tunesmith	rel:etymology	eng: tune
ara: بيطار	rel:etymology	grc: ἱππιατρός
swe: svar	rel:etymology	non: svar
ita: inesaudito	rel:etymology	ita: esaudito
ara: nfḍ	rel:etymology	ara: nafaḍa
tur: bakım	rel:etymology	Türkiye Türkçesi: bak-
spa: nazi	rel:etymology	deu: Nazi
fra: bisser	rel:etymology	fra: bis
tur: bürhan	rel:etymology	ara: brhn
jpn: アイオーン	rel:etymology	grc: αἰών
ara: فرن	rel:etymology	lat: furnus
eng: overbend	rel:etymology	eng: bend
deu: überzeugen	rel:etymology	deu: über-
fra: pneumonique	rel:etymology	fra: -ique
jpn: トルクメン語	rel:etymology	jpn: トルクメン
eng: hamsterlike	rel:etymology	eng: hamster
rus: лобковый	rel:etymology	rus: лобок
eng: aedile	rel:etymology	lat: aedilis
spa: caso	rel:etymology	spa: casar
tur: şırınga	rel:etymology	gre: siringa
ita: flessuoso	rel:etymology	lat: flexuosus
tur: kalkınmak	rel:etymology	Türkiye Türkçesi: kalk-
rus: геркулесовая каша	rel:etymology	rus: каша
rus: babuşka	rel:etymology	rus: baba
ara: ˁlḳ	rel:etymology	ara: ˁalaḳa
spa: matrona	rel:etymology	lat: matrona
tur: Çek	rel:etymology	fra: tchèque
ita: bioproteina	rel:etymology	ita: proteina
rus: орфографический	rel:etymology	rus: орфография
ita: somaro	rel:etymology	lat: sagmarium
ara: bṭn	rel:etymology	ara: baṭana
ita: desonorizzare	rel:etymology	ita: de-
swe: företagare	rel:etymology	swe: -are
ara: ġyr	rel:etymology	ara: ġayyara
ita: cefalocordato	rel:etymology	ita: cefalo-
spa: juego	rel:etymology	lat: jocus
jpn: リトアニア語	rel:etymology	jpn: リトアニア
spa: virreinato	rel:etymology	spa: virreino
deu: ausbuhen	rel:etymology	deu: buhen
eng: unworded	rel:etymology	eng: un-
swe: frihetsvärdering	rel:etymology	swe: frihet
swe: cerebrospinalvätska	rel:etymology	swe: cerebrospinal
fra: nitrogénase	rel:etymology	fra: -ase
ita: acidolisi	rel:etymology	ita: -lisi
jpn: 巻き	rel:etymology	jpn: 巻く
jpn: 高速道路	rel:etymology	jpn: 高速
ara: ḍˁf	rel:etymology	ara: ḍaˁafa
rus: режиссёр	rel:etymology	fra: regisseur
fra: paléosismologie	rel:etymology	fra: sismologie
rus: боекомплект	rel:etymology	rus: комплект
spa: sueco	rel:etymology	lat: suecus
ara: cdd	rel:etymology	ara: cadīd
ita: detestabilmente	rel:etymology	ita: detestabile
eng: inanition	rel:etymology	lack of nourishment,"" c. 1400, ""pathological draining or depletion of blood, humors, or bodily fluids,"" from Old French: inanition
jpn: パンヤ	rel:etymology	por: paina
spa: tecno-	rel:etymology	grc: τεχνο-
tur: erzak	rel:etymology	ara: rzḳ
jpn: アメジスト	rel:etymology	eng: amethyst
fra: triomphalisme	rel:etymology	fra: triomphal
rus: Википедия	rel:etymology	eng: Wikipedia
tur: iddialı	rel:etymology	tur: iddia
spa: grafomanía	rel:etymology	spa: -manía
fra: femelle	rel:etymology	lat: femella
rus: суши	rel:etymology	jpn: 寿司
fra: tautologique	rel:etymology	fra: -ique
swe: redaktion	rel:etymology	swe: redigera
swe: konstruktionsteknik	rel:etymology	swe: teknik
swe: klagomål	rel:etymology	swe: mål
eng: adjectiveless	rel:etymology	eng: adjective
ita: enarmonicamente	rel:etymology	ita: -mente
ita: responso	rel:etymology	lat: responsum
tur: geyşa	rel:etymology	Japonca : geişa
rus: словник	rel:etymology	rus: слово
eng: blastodisk	rel:etymology	eng: disk
rus: intelligentsiya	rel:etymology	lat: intelligentia
ita: spassosamente	rel:etymology	ita: -mente
spa: tragasables	rel:etymology	spa: traga
tur: mutsuzluk	rel:etymology	tur: mutsuz
jpn: セックス	rel:etymology	eng: sex
fra: parentéralement	rel:etymology	fra: parentéral
swe: Ann	rel:etymology	eng: Ann
tur: coşku	rel:etymology	tur: coşmak
ara: ḥṣl	rel:etymology	ara: ḥaṣala
fra: tétrathionate	rel:etymology	fra: thionate
jpn: 大天使	rel:etymology	jpn: 天使
fra: consumérisme	rel:etymology	eng: consumerism
jpn: 雪合戦	rel:etymology	jpn: 雪
rus: погром	rel:etymology	rus: по-
rus: джойстик	rel:etymology	eng: joystick
jpn: 高齢者	rel:etymology	jpn: -者
deu: Verdampfung	rel:etymology	deu: verdampfen
ita: chirurgo	rel:etymology	lat: chirurgus
eng: unbrewed	rel:etymology	eng: brewed
eng: Venuslike	rel:etymology	eng: -like
ita: innegabilità	rel:etymology	ita: innegabile
tur: röpörtaj	rel:etymology	fra: reportage
jpn: 性衝動	rel:etymology	jpn: 性
spa: otorgamiento	rel:etymology	spa: otorgar
jpn: ポイント	rel:etymology	eng: point
jpn: フリジア語	rel:etymology	jpn: -語
spa: boludez	rel:etymology	spa: -ez
deu: Kontrollkästchen	rel:etymology	deu: Kontroll-
tur: kamus	rel:etymology	ara: قاموس
swe: satsning	rel:etymology	swe: -ning
jpn: 胡麻磨り	rel:etymology	jpn: 胡麻
ara: خيار	rel:etymology	fas: خیار
ita: elettrocardiologia	rel:etymology	ita: cardiologia
swe: golfbana	rel:etymology	swe: bana
ita: digitale	rel:etymology	lat: digitālis
rus: скорпион	rel:etymology	grc: σκορπίος
ara: dˁw	rel:etymology	ara: daˁā
deu: Berylliumkupfer	rel:etymology	deu: Kupfer
rus: франчайзинг	rel:etymology	eng: franchising
eng: law-abiding	rel:etymology	eng: law
eng: bushwalker	rel:etymology	eng: bush
ara: ˁmr	rel:etymology	ara: ˁamara
tur: izah	rel:etymology	ara: wḍḥ
swe: delägare	rel:etymology	swe: ägare
tur: küsuf	rel:etymology	ara: ksf
deu: postfrisch	rel:etymology	deu: Post
ara: şrf	rel:etymology	ara: şarafa
spa: manejar	rel:etymology	ita: maneggiare
ita: aerografo	rel:etymology	ita: aero-
fra: Moselle	rel:etymology	lat: Mosella
jpn: 自然言語	rel:etymology	jpn: 自然
swe: operatör	rel:etymology	swe: operera
ara: ḳṣṣ	rel:etymology	ara: ḳāṣṣa
swe: författning	rel:etymology	swe: författa
swe: gruvstolpe	rel:etymology	swe: stolpe
tur: Yemenli	rel:etymology	tur: Yemen
swe: brottsförebyggande	rel:etymology	swe: förebyggande
ita: erboso	rel:etymology	lat: herbosus
deu: verbinden	rel:etymology	deu: ver-
fra: détremper	rel:etymology	fra: dé-
ita: vicecancelliere	rel:etymology	ita: cancelliere
jpn: 温度計	rel:etymology	jpn: -計
fra: fuyard	rel:etymology	fra: -ard
rus: sovyet	rel:etymology	rus: so-
rus: технопарк	rel:etymology	rus: техно-
deu: Johannes	rel:etymology	lat: Iohannes
jpn: 御中	rel:etymology	jpn: 中
spa: bagaje	rel:etymology	ara: būḳca
spa: druídico	rel:etymology	spa: druida
spa: cerner	rel:etymology	lat: cernere
swe: lagrum	rel:etymology	swe: lag
fra: souffleter	rel:etymology	fra: soufflet
ita: osteoclastoma	rel:etymology	ita: -oma
spa: farmacéuticamente	rel:etymology	spa: farmacéutico
ita: venialità	rel:etymology	ita: veniale
jpn: カー	rel:etymology	eng: car
jpn: 脳炎	rel:etymology	jpn: -炎
ara: slm	rel:etymology	ara: salima
fra: orbe	rel:etymology	lat: orbis
spa: desnivel	rel:etymology	spa: nivel
swe: insamla	rel:etymology	swe: in
eng: choke	rel:etymology	enm: choken
eng: overcompetitiveness	rel:etymology	eng: overcompetitive
swe: Aachen	rel:etymology	deu: Aachen
ita: restaurabile	rel:etymology	ita: -abile
rus: сукка	rel:etymology	heb: סוכה
swe: daggkåpa	rel:etymology	swe: kåpa
swe: publicering	rel:etymology	swe: -ing
deu: Heide	rel:etymology	goh: heidano
eng: usability	rel:etymology	eng: -ity
eng: nonstipendiary	rel:etymology	eng: stipendiary
rus: пароход	rel:etymology	rus: ходить
ita: microfunzione	rel:etymology	ita: funzione
spa: chantaje	rel:etymology	fra: chantage
eng: labium	rel:etymology	Latin: labium
ara: swr	rel:etymology	Aramice/Süryanice: şwr
tur: kimyager	rel:etymology	per: kīmyā-kār
swe: maskros	rel:etymology	swe: mask
deu: erträglich	rel:etymology	deu: -lich
spa: César	rel:etymology	lat: caesar
tur: umre	rel:etymology	ara: ˁmr
ita: sferragliamento	rel:etymology	ita: -mento
rus: здравие	rel:etymology	rus: -ие
ita: smaltibile	rel:etymology	ita: smaltire
rus: выебать	rel:etymology	rus: вы-
rus: миномёт	rel:etymology	rus: метать
deu: grün	rel:etymology	goh: gruoni
jpn: 異性愛者	rel:etymology	jpn: 異性愛
swe: kyrkbänk	rel:etymology	swe: bänk
spa: negativamente	rel:etymology	spa: -mente
eng: adept	rel:etymology	fra: adepte
ara: ġwy	rel:etymology	ara: ġāwa
tur: kostik	rel:etymology	fre: soude caustique
fra: tubage	rel:etymology	fra: -age
ara: lwn	rel:etymology	ara: lawn
fra: natalité	rel:etymology	fra: -ité
ita: onoratamente	rel:etymology	ita: -mente
spa: deambular	rel:etymology	lat: deambulare
rus: Цхинвали	rel:etymology	kat: ცხინვალი
jpn: オークション	rel:etymology	eng: auction
tur: çay	rel:etymology	per: çāy
spa: horaciano	rel:etymology	lat: Horatianus
jpn: 不用	rel:etymology	jpn: 不-
tur: diyafon	rel:etymology	ticari markasından: diyalog telefonu
jpn: 準備中	rel:etymology	jpn: -中
swe: tvivelaktig	rel:etymology	swe: -aktig
ara: ˁdd	rel:etymology	ara: ˁadda
deu: aussterben	rel:etymology	deu: aus-
eng: manifestly	rel:etymology	eng: manifest
fra: encadrer	rel:etymology	fra: cadrer
swe: tredjegradsfunktion	rel:etymology	swe: tredje
rus: зоохория	rel:etymology	rus: зоо-
ita: generalmente	rel:etymology	ita: generale
jpn: ショッピングセンター	rel:etymology	eng: shopping center
eng: nonoffensive	rel:etymology	eng: non-
spa: jota	rel:etymology	lat: iota
ara: frġ	rel:etymology	ara: faraġa
swe: tränare	rel:etymology	swe: -are
spa: -ado	rel:etymology	lat: -ātus
spa: gradualmente	rel:etymology	spa: -mente
spa: amígdala	rel:etymology	lat: amygdalum
deu: vergrößern	rel:etymology	deu: ver-
swe: pendeltåg	rel:etymology	swe: tåg
tur: kontrfile	rel:etymology	fre: contre-filet
spa: Bermúdez	rel:etymology	spa: Bermudo
jpn: 現実主義者	rel:etymology	jpn: -者
jpn: 計画的	rel:etymology	jpn: 計画
spa: cenar	rel:etymology	lat: cenare
fre: harpe	rel:etymology	Eski Yüksek Almanca: harpa 
rus: опера	rel:etymology	ita: opera
rus: проспект	rel:etymology	lat: prospectus
eng: pragmatical	rel:etymology	Latin: pragmaticus
swe: delvis	rel:etymology	swe: del
ita: irrigabilità	rel:etymology	ita: irrigabile
ara: csm	rel:etymology	ara: casuma
ita: albuminoide	rel:etymology	ita: -oide
swe: avundsjuk	rel:etymology	swe: avund
rus: госпиталь	rel:etymology	fro: hospital
deu: Herrschaft	rel:etymology	deu: -schaft
eng: twoer	rel:etymology	eng: two
tur: bodrum	rel:etymology	ell: βοδρυμ
swe: anteckningsbok	rel:etymology	swe: anteckning
jpn: バイト	rel:etymology	nld: beitel
swe: atomär	rel:etymology	swe: atom
fra: ignifuger	rel:etymology	fra: -er
ita: zoccolaia	rel:etymology	ita: zoccolo
jpn: クアラルンプール	rel:etymology	msa: Kuala Lumpur
jpn: 圧力計	rel:etymology	jpn: -計
deu: Kreiselkompass	rel:etymology	deu: Kreisel
ara: nwb	rel:etymology	ara: nāba
tur: argın	rel:etymology	Türkiye Türkçesi: ar-
tur: hektar	rel:etymology	fra: hectare
eng: abeyancy	rel:etymology	eng: -y
ara: سرقسطة	rel:etymology	ita: Caesaraugusta
ara: bˁs̠	rel:etymology	ara: baˁaṯa
ara: ka ḏāliki	rel:etymology	ara: ḏāliku
eng: exoticize	rel:etymology	eng: exotic
swe: bosätta	rel:etymology	swe: bo
deu: Sprache	rel:etymology	goh: sprahha
deu: Rang	rel:etymology	fra: rang
swe: frost	rel:etymology	non: frost
deu: Chromnitrid	rel:etymology	deu: Nitrid
tur: yakın	rel:etymology	Eski Türkçe: yakın
ara: يعقوبيان	rel:etymology	hye: Յակուբյան
rus: экран	rel:etymology	fra: écran
deu: Stadtgebiet	rel:etymology	deu: Gebiet
fra: émancipateur	rel:etymology	fra: émanciper
fra: souplesse	rel:etymology	fra: souple
deu: Kristallgitterstruktur	rel:etymology	deu: Kristall
ara: سينما	rel:etymology	eng: cinema
swe: bensin	rel:etymology	deu: Benzin
jpn: 海水着	rel:etymology	jpn: -着
fra: bipolaire	rel:etymology	fra: polaire
swe: metodik	rel:etymology	swe: -ik
deu: je	rel:etymology	goh: io
eng: snarlingly	rel:etymology	eng: snarling
eng: Huang He	rel:etymology	cmn: 黄河
swe: befria	rel:etymology	swe: be-
deu: altkatalanisch	rel:etymology	deu: katalanisch
jpn: 健康的	rel:etymology	jpn: -的
ara: trk	rel:etymology	ara: taraka
tur: lokanta	rel:etymology	ita: locanda
spa: establemente	rel:etymology	spa: estable
swe: lång	rel:etymology	non: langr
fra: dépeupler	rel:etymology	fra: dé-
jpn: 腹話術	rel:etymology	jpn: 腹
ara: in şāˀa-llāh	rel:etymology	ara: in
ita: valorizzazione	rel:etymology	ita: valorizzare
spa: menorá	rel:etymology	heb: מנורה
ita: coprimento	rel:etymology	ita: -mento
tur: yapımcı	rel:etymology	tur: -cı
ara: ḥbb	rel:etymology	ara: ḥabba(t)
tur: kuzine	rel:etymology	fre: cuisine
rus: психологический	rel:etymology	rus: -ческий
ita: amplitudine	rel:etymology	ita: ?
fra: calculable	rel:etymology	fra: calculer
deu: Kraftwerk	rel:etymology	deu: Kraft
ara: fḥş	rel:etymology	ara: faḥuşa
eng: prefixoid	rel:etymology	eng: prefix
tur: cin	rel:etymology	ara: جن
jpn: 白魔術	rel:etymology	jpn: 魔術
swe: avsätta	rel:etymology	swe: av
ita: annullabilità	rel:etymology	ita: -ità
eng: vassalage	rel:etymology	Old French: vassalage
ara: dwr	rel:etymology	ara: dār
fra: embobiner	rel:etymology	fra: bobine
swe: klargöra	rel:etymology	swe: klar
deu: Stockente	rel:etymology	deu: Stock
tur: azil	rel:etymology	ara: ˁzl
fra: publireportage	rel:etymology	fra: publi-
eng: rheumatoid	rel:etymology	Greek: rheumat-
swe: vinylutgåva	rel:etymology	swe: vinyl
spa: catorce	rel:etymology	lat: quattuordecim
swe: förmiddag	rel:etymology	swe: middag
ara: ṭrd	rel:etymology	ara: ṭarada
fra: ortho-	rel:etymology	grc: ὀρθός
ara: ˁlw	rel:etymology	ara: aˁlā
ara: ˁzy	rel:etymology	ara: ˁazā
swe: inordna	rel:etymology	swe: ordna
jpn: ピーマン	rel:etymology	fra: piment
swe: fackspråklig	rel:etymology	swe: -lig
swe: tredjegradsekvation	rel:etymology	swe: grad
swe: varaktordiod	rel:etymology	swe: diod
spa: tibio	rel:etymology	lat: tepidus
deu: verüben	rel:etymology	deu: ver-
spa: indefinidamente	rel:etymology	spa: indefinido
spa: alberca	rel:etymology	ara: بركة
tur: namaz	rel:etymology	fas: نماز
ita: palettizzazione	rel:etymology	ita: palettizzare
spa: ouest	rel:etymology	spa: west
eng: antepaschal	rel:etymology	eng: ante-
deu: stampfen	rel:etymology	goh: stampfōn
rus: точило	rel:etymology	rus: точить
rus: подсматривать	rel:etymology	rus: смотреть
spa: heroicamente	rel:etymology	spa: heroico
swe: inställa	rel:etymology	swe: in
spa: adiestramiento	rel:etymology	spa: adiestrar
ita: universalismo	rel:etymology	ita: -ismo
spa: alfil	rel:etymology	ara: فيل
deu: Änderung	rel:etymology	deu: ändern
ara: χrc	rel:etymology	ara: χaraca
eng: pithsome	rel:etymology	eng: -some
ara: kalba(t)	rel:etymology	ara: kalb
spa: mandioca	rel:etymology	tpw: manioka
ara: kff	rel:etymology	Aramice/Süryanice: kp
ita: ecotipo	rel:etymology	ita: -tipo
jpn: フェルミ-ディラック統計	rel:etymology	jpn: 統計
ara: ˁzz	rel:etymology	ara: ˁazza
eng: Judaeo-Spanish	rel:etymology	eng: Judaeo-
deu: vielfach	rel:etymology	deu: -fach
swe: bomba	rel:etymology	swe: bomb
swe: sympatisör	rel:etymology	swe: -ör
ara: fcr	rel:etymology	Aramice/Süryanice: phəgar, phagrā
jpn: クーヴァーズ	rel:etymology	hun: kuvasz
deu: Lohn	rel:etymology	goh: lon
ita: smascheramento	rel:etymology	ita: -mento
tur: blender	rel:etymology	eng: blender
jpn: 超自然	rel:etymology	jpn: 超
ita: permaculturale	rel:etymology	ita: -ale
jpn: 最低	rel:etymology	jpn: 最-
ara: انبيق	rel:etymology	grc: ἄμβιξ
fre: théorème	rel:etymology	grc: theōrḗma
rus: логос	rel:etymology	grc: λόγος
rus: ефрейтор	rel:etymology	deu: Gefreiter
jpn: 人魚	rel:etymology	jpn: 人
ara: أنتليجنسيا	rel:etymology	rus: интеллигенция
tur: ilenmek	rel:etymology	Eski Türkçe: ilen-
fra: géohydrographie	rel:etymology	fra: hydrographie
tur: kaygana	rel:etymology	fas: خاگینه
jpn: 不明瞭	rel:etymology	jpn: 不-
jpn: 現実主義	rel:etymology	jpn: 主義
eng: Hexapla	rel:etymology	grc: ἑξαπλά
ara: ˁifrit	rel:etymology	Orta Farsça: āfrīta
deu: passabel	rel:etymology	fra: passable
spa: biológico	rel:etymology	spa: bio-
ara: şḳḳ	rel:etymology	ara: şaḳḳa
ara: ḥyr	rel:etymology	ara: ḥāra
eng: inspan	rel:etymology	eng: in
eng: antielitism	rel:etymology	eng: anti-
eng: neosocialist	rel:etymology	eng: socialist
ita: asciugare	rel:etymology	lat: exsucare
rus: длинный	rel:etymology	rus: длина
ara: هرم	rel:etymology	ara: هرم
swe: godsak	rel:etymology	swe: god
ara: ḥml	rel:etymology	ara: ḥamala
deu: Philologin	rel:etymology	deu: philo-
swe: kartritare	rel:etymology	swe: karta
ara: ġmm	rel:etymology	ara: ġamma
eng: maltol	rel:etymology	eng: malt
tur: kullanışlı	rel:etymology	tur: kullanış
ita: semiprofessionista	rel:etymology	ita: professionista
tur: dördüncülük	rel:etymology	tur: -lük
rus: бисексуальность	rel:etymology	rus: бисексуальный
jpn: チャンス	rel:etymology	eng: chance
swe: bifoga	rel:etymology	swe: foga
rus: upır	rel:etymology	Türkiye Türkçesi: obur
eng: melodic	rel:etymology	French: mélodique
eng: exclamation	rel:etymology	Middle French: exclamation
fra: dialoguiste	rel:etymology	fra: -iste
eng: snowpit	rel:etymology	eng: pit
fra: chair	rel:etymology	lat: caro
rus: го	rel:etymology	jpn: 碁
eng: noselessness	rel:etymology	eng: noseless
ita: esigibilità	rel:etymology	ita: -ità
spa: hidrotermal	rel:etymology	spa: hidro-
spa: español	rel:etymology	spa: España
eng: interparoxysmal	rel:etymology	eng: paroxysmal
tur: bizon	rel:etymology	fre: bison
eng: electrogilding	rel:etymology	eng: electro-
tur: eşek	rel:etymology	Eski Türkçe: eşgek
spa: esmarfón	rel:etymology	eng: smartphone
deu: Altostslawisch	rel:etymology	deu: alt
rus: Нейпьидо	rel:etymology	mya: နေပြည်တော်
spa: ellas	rel:etymology	lat: illas
spa: accidentalmente	rel:etymology	spa: accidental
deu: Gila-Krustenechse	rel:etymology	deu: Echse
swe: terrorisera	rel:etymology	swe: -isera
spa: lúcuma	rel:etymology	que: rukma
rus: оппозиция	rel:etymology	fra: opposition
tur: vendetta	rel:etymology	fre/eng: vendetta
swe: allemansrätt	rel:etymology	swe: alla
jpn: ダイアナ	rel:etymology	eng: Diana
rus: семья	rel:etymology	orv: сѣмиɪа
ita: specularità	rel:etymology	ita: speculare
eng: misget	rel:etymology	eng: mis-
swe: tillsynes	rel:etymology	swe: till
ara: fAr	rel:etymology	ara: faˀr
tur: stel	rel:etymology	fre/eng: stèle
deu: symmetrisch	rel:etymology	deu: -isch
swe: pärluggla	rel:etymology	swe: uggla
jpn: 北京語	rel:etymology	jpn: 北京
rus: царица	rel:etymology	rus: царь
jpn: 花柳病	rel:etymology	jpn: -病
spa: -ible	rel:etymology	lat: -ibilis
spa: montonazo	rel:etymology	spa: -azo
ara: cāmūs 	rel:etymology	Aramice/Süryanice: gamūş
deu: Jordanier	rel:etymology	deu: -er
rus: сострадание	rel:etymology	rus: страдание
spa: aceptablemente	rel:etymology	spa: aceptable
tur: acep	rel:etymology	ara: ˁcb
swe: handelskammare	rel:etymology	swe: handel
rus: бухта	rel:etymology	deu: Bucht
deu: Tastaturbelegung	rel:etymology	deu: Tastatur
jpn: jishingakusha	rel:etymology	jpn: 地震学
ita: visualmente	rel:etymology	ita: -mente
rus: стресс	rel:etymology	arg: stress
tur: kibrit	rel:etymology	ara: كبريت
tur: Kemal	rel:etymology	ara: كمال
spa: romano	rel:etymology	lat: romanus
deu: reisen	rel:etymology	gmh: reisen
eng: red-backed hawk	rel:etymology	eng: hawk
jpn: ウルドゥー語	rel:etymology	jpn: -語
eng: unskilled	rel:etymology	eng: un-
swe: kontravariant	rel:etymology	swe: variant
deu: Zeptosekunde	rel:etymology	deu: zepto-
spa: pentágono	rel:etymology	lat: pentagonum
jpn: チタン	rel:etymology	deu: Titan
eng: Hulkamaniac	rel:etymology	eng: -a-
fra: abaliénation	rel:etymology	lat: abalienatio
tur: beyit	rel:etymology	ara: بيت
tur: sürümek	rel:etymology	Orta Türkçe (sadece Kıpçak ve Oğuz lehçelerinde): sürü-
spa: -ero	rel:etymology	lat: -arius
fra: pathétiquement	rel:etymology	fra: -ment
fra: soudabilité	rel:etymology	fra: -ité
jpn: マラーティーご	rel:etymology	jpn: -語
swe: utrop	rel:etymology	swe: rop
